"satz","ensembl"
"S_BIOSYN","ENSG00000167635"
"S_BIOSYN","ENSG00000103343"
"S_BIOSYN","ENSG00000105497"
"S_BIOSYN","ENSG00000166261"
"S_BIOSYN","ENSG00000010244"
"S_BIOSYN","ENSG00000124795"
"S_BIOSYN","ENSG00000104691"
"S_BIOSYN","ENSG00000083168"
"S_BIOSYN","ENSG00000180530"
"S_BIOSYN","ENSG00000102030"
"S_BIOSYN","ENSG00000012817"
"S_BIOSYN","ENSG00000103126"
"S_BIOSYN","ENSG00000149927"
"S_BIOSYN","ENSG00000108094"
"S_BIOSYN","ENSG00000153147"
"S_BIOSYN","ENSG00000149929"
"S_BIOSYN","ENSG00000101146"
"S_BIOSYN","ENSG00000170836"
"S_BIOSYN","ENSG00000081377"
"S_BIOSYN","ENSG00000079335"
"S_BIOSYN","ENSG00000147044"
"S_BIOSYN","ENSG00000135114"
"S_BIOSYN","ENSG00000101746"
"S_BIOSYN","ENSG00000107223"
"S_BIOSYN","ENSG00000169372"
"S_BIOSYN","ENSG00000132326"
"S_BIOSYN","ENSG00000184897"
"S_BIOSYN","ENSG00000173805"
"S_BIOSYN","ENSG00000103168"
"S_BIOSYN","ENSG00000115750"
"S_BIOSYN","ENSG00000143498"
"S_BIOSYN","ENSG00000006062"
"S_BIOSYN","ENSG00000282637"
"S_BIOSYN","ENSG00000009954"
"S_BIOSYN","ENSG00000169744"
"S_BIOSYN","ENSG00000127564"
"S_BIOSYN","ENSG00000105204"
"S_BIOSYN","ENSG00000281320"
"S_BIOSYN","ENSG00000115944"
"S_BIOSYN","ENSG00000158796"
"S_BIOSYN","ENSG00000151276"
"S_BIOSYN","ENSG00000176903"
"S_BIOSYN","ENSG00000119041"
"S_BIOSYN","ENSG00000149930"
"S_BIOSYN","ENSG00000179915"
"S_BIOSYN","ENSG00000113196"
"S_BIOSYN","ENSG00000160563"
"S_BIOSYN","ENSG00000171453"
"S_BIOSYN","ENSG00000138182"
"S_BIOSYN","ENSG00000124688"
"S_BIOSYN","ENSG00000076604"
"S_BIOSYN","ENSG00000123562"
"S_BIOSYN","ENSG00000066135"
"S_BIOSYN","ENSG00000102921"
"S_BIOSYN","ENSG00000145041"
"S_BIOSYN","ENSG00000128512"
"S_BIOSYN","ENSG00000134909"
"S_BIOSYN","ENSG00000175216"
"S_BIOSYN","ENSG00000176095"
"S_BIOSYN","ENSG00000158480"
"S_BIOSYN","ENSG00000169554"
"S_BIOSYN","ENSG00000225190"
"S_BIOSYN","ENSG00000276358"
"S_BIOSYN","ENSG00000277111"
"S_BIOSYN","ENSG00000196422"
"S_BIOSYN","ENSG00000074590"
"S_BIOSYN","ENSG00000122965"
"S_BIOSYN","ENSG00000144711"
"S_BIOSYN","ENSG00000198924"
"S_BIOSYN","ENSG00000124789"
"S_BIOSYN","ENSG00000177485"
"S_BIOSYN","ENSG00000129484"
"S_BIOSYN","ENSG00000291803"
"S_BIOSYN","ENSG00000041880"
"S_BIOSYN","ENSG00000122644"
"S_BIOSYN","ENSG00000125257"
"S_BIOSYN","ENSG00000105127"
"S_BIOSYN","ENSG00000183763"
"S_BIOSYN","ENSG00000174446"
"S_BIOSYN","ENSG00000152669"
"S_BIOSYN","ENSG00000158806"
"S_BIOSYN","ENSG00000187778"
"S_BIOSYN","ENSG00000104980"
"S_BIOSYN","ENSG00000177030"
"S_BIOSYN","ENSG00000282712"
"S_BIOSYN","ENSG00000172977"
"S_BIOSYN","ENSG00000213886"
"S_BIOSYN","ENSG00000226898"
"S_BIOSYN","ENSG00000224654"
"S_BIOSYN","ENSG00000228913"
"S_BIOSYN","ENSG00000206468"
"S_BIOSYN","ENSG00000206513"
"S_BIOSYN","ENSG00000231968"
"S_BIOSYN","ENSG00000141696"
"S_BIOSYN","ENSG00000100276"
"S_BIOSYN","ENSG00000128654"
"S_BIOSYN","ENSG00000102974"
"S_BIOSYN","ENSG00000240694"
"S_BIOSYN","ENSG00000142731"
"S_BIOSYN","ENSG00000101972"
"S_BIOSYN","ENSG00000171606"
"S_BIOSYN","ENSG00000117877"
"S_BIOSYN","ENSG00000196843"
"S_BIOSYN","ENSG00000172175"
"S_BIOSYN","ENSG00000102316"
"S_BIOSYN","ENSG00000106723"
"S_BIOSYN","ENSG00000138738"
"S_BIOSYN","ENSG00000076108"
"S_BIOSYN","ENSG00000197150"
"S_BIOSYN","ENSG00000023516"
"S_BIOSYN","ENSG00000137100"
"S_BIOSYN","ENSG00000079263"
"S_BIOSYN","ENSG00000039650"
"S_BIOSYN","ENSG00000139289"
"S_BIOSYN","ENSG00000175175"
"S_BIOSYN","ENSG00000112144"
"S_BIOSYN","ENSG00000091592"
"S_BIOSYN","ENSG00000068903"
"S_BIOSYN","ENSG00000283100"
"S_BIOSYN","ENSG00000163625"
"S_BIOSYN","ENSG00000137802"
"S_BIOSYN","ENSG00000172943"
"S_BIOSYN","ENSG00000137815"
"S_BIOSYN","ENSG00000169180"
"S_BIOSYN","ENSG00000052749"
"S_BIOSYN","ENSG00000171735"
"S_BIOSYN","ENSG00000135049"
"S_BIOSYN","ENSG00000070366"
"S_BIOSYN","ENSG00000131018"
"S_BIOSYN","ENSG00000096717"
"S_BIOSYN","ENSG00000171540"
"S_BIOSYN","ENSG00000094916"
"S_BIOSYN","ENSG00000178691"
"S_BIOSYN","ENSG00000113761"
"S_BIOSYN","ENSG00000123415"
"S_BIOSYN","ENSG00000091651"
"S_BIOSYN","ENSG00000101040"
"S_BIOSYN","ENSG00000182195"
"S_BIOSYN","ENSG00000132254"
"S_BIOSYN","ENSG00000100348"
"S_BIOSYN","ENSG00000137709"
"S_BIOSYN","ENSG00000163608"
"S_BIOSYN","ENSG00000050426"
"S_BIOSYN","ENSG00000068654"
"S_BIOSYN","ENSG00000169375"
"S_BIOSYN","ENSG00000076043"
"S_BIOSYN","ENSG00000036549"
"S_BIOSYN","ENSG00000196141"
"S_BIOSYN","ENSG00000105058"
"S_BIOSYN","ENSG00000039560"
"S_BIOSYN","ENSG00000148634"
"S_BIOSYN","ENSG00000160679"
"S_BIOSYN","ENSG00000171490"
"S_BIOSYN","ENSG00000132554"
"S_BIOSYN","ENSG00000161956"
"S_BIOSYN","ENSG00000141562"
"S_BIOSYN","ENSG00000099800"
"S_BIOSYN","ENSG00000105821"
"S_BIOSYN","ENSG00000148677"
"S_BIOSYN","ENSG00000040341"
"S_BIOSYN","ENSG00000066422"
"S_BIOSYN","ENSG00000072364"
"S_BIOSYN","ENSG00000118407"
"S_BIOSYN","ENSG00000080546"
"S_BIOSYN","ENSG00000124251"
"S_BIOSYN","ENSG00000169188"
"S_BIOSYN","ENSG00000109445"
"S_BIOSYN","ENSG00000072133"
"S_BIOSYN","ENSG00000154710"
"S_BIOSYN","ENSG00000102760"
"S_BIOSYN","ENSG00000077152"
"S_BIOSYN","ENSG00000103490"
"S_BIOSYN","ENSG00000110025"
"S_BIOSYN","ENSG00000183837"
"S_BIOSYN","ENSG00000135272"
"S_BIOSYN","ENSG00000066379"
"S_BIOSYN","ENSG00000235443"
"S_BIOSYN","ENSG00000233795"
"S_BIOSYN","ENSG00000224859"
"S_BIOSYN","ENSG00000236808"
"S_BIOSYN","ENSG00000235176"
"S_BIOSYN","ENSG00000206502"
"S_BIOSYN","ENSG00000236949"
"S_BIOSYN","ENSG00000086991"
"S_BIOSYN","ENSG00000119929"
"S_BIOSYN","ENSG00000186184"
"S_BIOSYN","ENSG00000100503"
"S_BIOSYN","ENSG00000137804"
"S_BIOSYN","ENSG00000162783"
"S_BIOSYN","ENSG00000179965"
"S_BIOSYN","ENSG00000116750"
"S_BIOSYN","ENSG00000068745"
"S_BIOSYN","ENSG00000169059"
"S_BIOSYN","ENSG00000143476"
"S_BIOSYN","ENSG00000141552"
"S_BIOSYN","ENSG00000121766"
"S_BIOSYN","ENSG00000151332"
"S_BIOSYN","ENSG00000111802"
"S_BIOSYN","ENSG00000239857"
"S_BIOSYN","ENSG00000013374"
"S_BIOSYN","ENSG00000197142"
"S_BIOSYN","ENSG00000152782"
"S_BIOSYN","ENSG00000185658"
"S_BIOSYN","ENSG00000154153"
"S_BIOSYN","ENSG00000073536"
"S_BIOSYN","ENSG00000129195"
"S_BIOSYN","ENSG00000146067"
"S_BIOSYN","ENSG00000196199"
"S_BIOSYN","ENSG00000162458"
"S_BIOSYN","ENSG00000160993"
"S_BIOSYN","ENSG00000137074"
"S_BIOSYN","ENSG00000160818"
"S_BIOSYN","ENSG00000292251"
"S_BIOSYN","ENSG00000136891"
"S_BIOSYN","ENSG00000167985"
"S_BIOSYN","ENSG00000128973"
"S_BIOSYN","ENSG00000254093"
"S_BIOSYN","ENSG00000284764"
"S_BIOSYN","ENSG00000292296"
"S_BIOSYN","ENSG00000258724"
"S_BIOSYN","ENSG00000164830"
"S_BIOSYN","ENSG00000092978"
"S_BIOSYN","ENSG00000167333"
"S_BIOSYN","ENSG00000134690"
"S_BIOSYN","ENSG00000131931"
"S_BIOSYN","ENSG00000198890"
"S_BIOSYN","ENSG00000130479"
"S_BIOSYN","ENSG00000163374"
"S_BIOSYN","ENSG00000121390"
"S_BIOSYN","ENSG00000109670"
"S_BIOSYN","ENSG00000155189"
"S_BIOSYN","ENSG00000284980"
"S_BIOSYN","ENSG00000123485"
"S_BIOSYN","ENSG00000177595"
"S_BIOSYN","ENSG00000065328"
"S_BIOSYN","ENSG00000123685"
"S_BIOSYN","ENSG00000164649"
"S_BIOSYN","ENSG00000213397"
"S_BIOSYN","ENSG00000168564"
"S_BIOSYN","ENSG00000092140"
"S_BIOSYN","ENSG00000171163"
"S_BIOSYN","ENSG00000170954"
"S_BIOSYN","ENSG00000124496"
"S_BIOSYN","ENSG00000065970"
"S_BIOSYN","ENSG00000179051"
"S_BIOSYN","ENSG00000281540"
"S_BIOSYN","ENSG00000186416"
"S_BIOSYN","ENSG00000292244"
"S_BIOSYN","ENSG00000197852"
"S_BIOSYN","ENSG00000122550"
"S_BIOSYN","ENSG00000155827"
"S_BIOSYN","ENSG00000155816"
"S_BIOSYN","ENSG00000176907"
"S_BIOSYN","ENSG00000137843"
"S_BIOSYN","ENSG00000029153"
"S_BIOSYN","ENSG00000005194"
"S_BIOSYN","ENSG00000089737"
"S_BIOSYN","ENSG00000273761"
"S_BIOSYN","ENSG00000143515"
"S_BIOSYN","ENSG00000103888"
"S_BIOSYN","ENSG00000085449"
"S_BIOSYN","ENSG00000290292"
"S_BIOSYN","ENSG00000178409"
"S_BIOSYN","ENSG00000173821"
"S_BIOSYN","ENSG00000111364"
"S_BIOSYN","ENSG00000140950"
"S_BIOSYN","ENSG00000139637"
"S_BIOSYN","ENSG00000291835"
"S_BIOSYN","ENSG00000166801"
"S_BIOSYN","ENSG00000166869"
"S_BIOSYN","ENSG00000184205"
"S_BIOSYN","ENSG00000167644"
"S_BIOSYN","ENSG00000173145"
"S_BIOSYN","ENSG00000172667"
"S_BIOSYN","ENSG00000103994"
"S_BIOSYN","ENSG00000125812"
"S_BIOSYN","ENSG00000137054"
"S_BIOSYN","ENSG00000075089"
"S_BIOSYN","ENSG00000069275"
"S_BIOSYN","ENSG00000127080"
"S_BIOSYN","ENSG00000163875"
"S_BIOSYN","ENSG00000130695"
"S_BIOSYN","ENSG00000145740"
"S_BIOSYN","ENSG00000153044"
"S_BIOSYN","ENSG00000187801"
"S_BIOSYN","ENSG00000107625"
"S_BIOSYN","ENSG00000197343"
"S_BIOSYN","ENSG00000110104"
"S_BIOSYN","ENSG00000067365"
"S_BIOSYN","ENSG00000166012"
"S_BIOSYN","ENSG00000273899"
"S_BIOSYN","ENSG00000164576"
"S_BIOSYN","ENSG00000170468"
"S_BIOSYN","ENSG00000129173"
"S_BIOSYN","ENSG00000134152"
"S_BIOSYN","ENSG00000138380"
"S_BIOSYN","ENSG00000187736"
"S_BIOSYN","ENSG00000114670"
"S_BIOSYN","ENSG00000100722"
"S_BIOSYN","ENSG00000111704"
"S_BIOSYN","ENSG00000142687"
"S_BIOSYN","ENSG00000149636"
"S_BIOSYN","ENSG00000107960"
"S_BIOSYN","ENSG00000115827"
"S_BIOSYN","ENSG00000172732"
"S_BIOSYN","ENSG00000138081"
"S_BIOSYN","ENSG00000104133"
"S_BIOSYN","ENSG00000128886"
"S_BIOSYN","ENSG00000120616"
"S_BIOSYN","ENSG00000164091"
"S_BIOSYN","ENSG00000106948"
"S_BIOSYN","ENSG00000186660"
"S_BIOSYN","ENSG00000006459"
"S_BIOSYN","ENSG00000145391"
"S_BIOSYN","ENSG00000182208"
"S_BIOSYN","ENSG00000291442"
"S_BIOSYN","ENSG00000062716"
"S_BIOSYN","ENSG00000119431"
"S_BIOSYN","ENSG00000115274"
"S_BIOSYN","ENSG00000164897"
"S_BIOSYN","ENSG00000173451"
"S_BIOSYN","ENSG00000090238"
"S_BIOSYN","ENSG00000134042"
"S_BIOSYN","ENSG00000125630"
"S_BIOSYN","ENSG00000147905"
"S_BIOSYN","ENSG00000131732"
"S_BIOSYN","ENSG00000037757"
"S_BIOSYN","ENSG00000129197"
"S_BIOSYN","ENSG00000148925"
"S_BIOSYN","ENSG00000156531"
"S_BIOSYN","ENSG00000139233"
"S_BIOSYN","ENSG00000186812"
"S_BIOSYN","ENSG00000155438"
"S_BIOSYN","ENSG00000198945"
"S_BIOSYN","ENSG00000141200"
"S_BIOSYN","ENSG00000089094"
"S_BIOSYN","ENSG00000178685"
"S_BIOSYN","ENSG00000148120"
"S_BIOSYN","ENSG00000134533"
"S_BIOSYN","ENSG00000140022"
"S_BIOSYN","ENSG00000198894"
"S_BIOSYN","ENSG00000139151"
"S_BIOSYN","ENSG00000186193"
"S_BIOSYN","ENSG00000167470"
"S_BIOSYN","ENSG00000146063"
"S_BIOSYN","ENSG00000134321"
"S_BIOSYN","ENSG00000145908"
"S_BIOSYN","ENSG00000147649"
"S_BIOSYN","ENSG00000120370"
"S_BIOSYN","ENSG00000128487"
"S_BIOSYN","ENSG00000166987"
"S_BIOSYN","ENSG00000162601"
"S_BIOSYN","ENSG00000172006"
"S_BIOSYN","ENSG00000186446"
"S_BIOSYN","ENSG00000281661"
"S_BIOSYN","ENSG00000004777"
"S_BIOSYN","ENSG00000101457"
"S_BIOSYN","ENSG00000233608"
"S_BIOSYN","ENSG00000288335"
"S_BIOSYN","ENSG00000156384"
"S_BIOSYN","ENSG00000152219"
"S_BIOSYN","ENSG00000167528"
"S_BIOSYN","ENSG00000139350"
"S_BIOSYN","ENSG00000166130"
"S_BIOSYN","ENSG00000189046"
"S_BIOSYN","ENSG00000171487"
"S_BIOSYN","ENSG00000185988"
"S_BIOSYN","ENSG00000189433"
"S_BIOSYN","ENSG00000168724"
"S_BIOSYN","ENSG00000164332"
"S_BIOSYN","ENSG00000188996"
"S_BIOSYN","ENSG00000148411"
"S_BIOSYN","ENSG00000172264"
"S_BIOSYN","ENSG00000179119"
"S_BIOSYN","ENSG00000198535"
"S_BIOSYN","ENSG00000154920"
"S_BIOSYN","ENSG00000161888"
"S_BIOSYN","ENSG00000163564"
"S_BIOSYN","ENSG00000171757"
"S_BIOSYN","ENSG00000253548"
"S_BIOSYN","ENSG00000184735"
"S_BIOSYN","ENSG00000218305"
"S_BIOSYN","ENSG00000183304"
"S_BIOSYN","ENSG00000278023"
"S_BIOSYN","ENSG00000276432"
"S_BIOSYN","ENSG00000170469"
"S_BIOSYN","ENSG00000119231"
"S_BIOSYN","ENSG00000166793"
"S_BIOSYN","ENSG00000165730"
"S_BIOSYN","ENSG00000108100"
"S_BIOSYN","ENSG00000162144"
"S_BIOSYN","ENSG00000124596"
"S_BIOSYN","ENSG00000198663"
"S_BIOSYN","ENSG00000105849"
"S_BIOSYN","ENSG00000153814"
"S_BIOSYN","ENSG00000161036"
"S_BIOSYN","ENSG00000180233"
"S_BIOSYN","ENSG00000172661"
"S_BIOSYN","ENSG00000166439"
"S_BIOSYN","ENSG00000186174"
"S_BIOSYN","ENSG00000197361"
"S_BIOSYN","ENSG00000169592"
"S_BIOSYN","ENSG00000173818"
"S_BIOSYN","ENSG00000188039"
"S_BIOSYN","ENSG00000185298"
"S_BIOSYN","ENSG00000224470"
"S_BIOSYN","ENSG00000188396"
"S_BIOSYN","ENSG00000185475"
"S_BIOSYN","ENSG00000188452"
"S_BIOSYN","ENSG00000203760"
"S_BIOSYN","ENSG00000122035"
"S_BIOSYN","ENSG00000099290"
"S_BIOSYN","ENSG00000175155"
"S_BIOSYN","ENSG00000103550"
"S_BIOSYN","ENSG00000187624"
"S_BIOSYN","ENSG00000283985"
"S_BIOSYN","ENSG00000206262"
"S_BIOSYN","ENSG00000188312"
"S_BIOSYN","ENSG00000291348"
"S_BIOSYN","ENSG00000205642"
"S_BIOSYN","ENSG00000081665"
"S_BIOSYN","ENSG00000255150"
"S_BIOSYN","ENSG00000203772"
"S_BIOSYN","ENSG00000274847"
"S_BIOSYN","ENSG00000232264"
"S_BIOSYN","ENSG00000121807"
"S_BIOSYN","ENSG00000254469"
"S_BIOSYN","ENSG00000227268"
"S_BIOSYN","ENSG00000283059"
"S_BIOSYN","ENSG00000260596"
"S_BIOSYN","ENSG00000283949"
"S_BIOSYN","ENSG00000257315"
"S_BIOSYN","ENSG00000288675"
"S_BIOSYN","ENSG00000259802"
"S_BIOSYN","ENSG00000255154"
"S_BIOSYN","ENSG00000253251"
