"symbol","AD-3d","AD-5d","AD-7d","MSC-0d","OB-3d","OB-5d","OB-7d"
"SMARCAL1",0.293218294040576,0.299689470848215,0.226387346934773,0.216572711658218,0.232320439590705,0.281824000201131,0.271229928802738
"RPL37A",0.254678273655861,0.260901768410922,0.329260909826097,0.337626532712077,0.296803046392315,0.299808477267902,0.260387177823087
"IGFBP2",0.129201714251697,0.100978657833121,0.206658274590396,0.105758394295499,0.11970992720445,0.139322579867539,0.136693026985282
"IGFBP5",0.300609799565089,0.452288099630365,0.387306773683966,0.289398968469461,0.338215725954515,0.377269171430052,0.430856511249053
"TNP1",0.100720904196132,0.0380084558079835,0.0919021255875118,0.0547296145806377,0.0256222431775362,0.0630392059049991,0.0700638821876395
"TNS1",0.142917821076007,0.083651927865409,0.120607014978849,0.101664137466092,0.0687919870466872,0.109497179518925,0.11242394502669
"RUFY4",0.140200908758633,0.0814399039237611,0.117868051494187,0.0990827887831384,0.066254062991398,0.1069384431281,0.110664658060927
"CXCR2",0.0950524860624324,0.0475037380337784,0.0871339370774065,0.0674853408719906,0.0384402301060753,0.0579096873352161,0.0703232469954145
"CXCR1",0.114519705672048,0.086534397940998,0.13162616051644,0.107880828377885,0.083945415586764,0.101801606583357,0.10970301208075
"ARPC2",0.218371608183179,0.222668919261237,0.244665994213899,0.236471502156631,0.199368732449378,0.228347694253436,0.227682292835758
"GPBAR1",0.411888804604945,0.325784038844968,0.204587016558136,0.371039287511212,0.420489155602114,0.253637121571485,0.285919958993434
"AAMP",0.614249541712956,0.775413416474868,0.514981042248695,0.565658083285402,0.582692463932254,0.605051637199156,0.732125535759571
"PNKD",0.621928086509225,0.800102817280099,0.527073042016156,0.55604007130739,0.601160072076441,0.613119180258134,0.749117432354858
"TMBIM1",0.660502955088021,0.834102920625809,0.771104729738472,0.627249395829322,0.791373521134239,0.711670025828067,0.944695838246454
"CATIP",0.102142390771078,0.0661884414405044,0.10647526764354,0.0929712543181928,0.0557564374148826,0.0877976784610895,0.0912071173457538
"SLC11A1",0.137073526908388,0.0817903226265725,0.15062003630466,0.192499617742888,0.0970732360626651,0.131144705447465,0.120328901265202
"CTDSP1",0.669087663068564,0.833887391804929,0.752814837383468,0.704897237895966,0.758830037311736,0.741276453941735,0.860158451008076
"VIL1",0.120090292698265,0.126522091720113,0.102271606323916,0.111289226761041,0.0496732104431442,0.1051972467856,0.106320985309561
