"symbol","MSC_8A","CHON_8A","MSC_2454e","CHON_2454e"
"IFFO2",0.0469777360875848,0.0412163414566201,0.0618484031564175,0.0543905432632984
"UBR4",0.123668590605088,0.101777498812325,0.338013531001304,0.209384717121115
"EMC1",0.0876494151449881,0.0566693346639299,0.171076990081462,0.129693434112337
"MRTO4",0.0926253014859171,0.0580254351826917,0.153424395139471,0.127481701418237
"AKR7L",0.0382713069968936,0.0390963859028277,0.0245555080435944,0.0317891936655006
"AKR7A3",0.0444537188407848,0.0440415639688661,0.0299345491125565,0.0358818640189668
"AKR7A2",0.0833897879891221,0.0478468537258226,0.129751675382322,0.10557007758429
"SLC66A1",0.0884802536807224,0.0512762636622818,0.137317331449046,0.0994984778634424
"CAPZB",0.076411242727017,0.0666627169184106,0.157503647585521,0.169498730462828
"MICOS10",0.105986008773747,0.0893131053854673,0.149111409318456,0.1411098300542
"NBL1",0.0750442255492979,0.0702458741936514,0.255761399639515,0.139664063026615
"MICOS10-NBL1",0.0780932275722993,0.0686144001151592,0.268684370854855,0.14709379453178
"HTR6",0.0356613067670949,0.0415128614250846,0.0236620538779252,0.030074057245893
"TMCO4",0.0727534999170094,0.0317918650457593,0.0595573418087425,0.0534099801057424
"RNF186",0.0398436427370276,0.0354934973478482,0.0225088616485462,0.0375611882625006
"OTUD3",0.0486665470323653,0.0697896266706135,0.118263068429184,0.0830601473942416
"PLA2G2E",0.0444637539272642,0.0571451920270816,0.0291055113281069,0.0294351147762757
"PLA2G2A",0.0293873799070987,0.0483888408816967,0.0290655484715728,0.0717607891323517
"PLA2G5",0.0454525619105694,0.0463580642825525,0.024734030812164,0.0327155404449584
"PLA2G2D",0.0441214795779621,0.047324662041622,0.0282709827947786,0.0289473430325357
"PLA2G2F",0.0484697632379949,0.0479282931044472,0.0339673722105247,0.0321810738508513
"PLA2G2C",0.0347048624980397,0.0418579833155958,0.0280058836569421,0.0406195276875985
"UBXN10",0.0433100235969662,0.0487630641456282,0.0271636476939672,0.0400859693841607
"VWA5B1",0.0531579947297079,0.0341110998474535,0.0294976446657222,0.0347897377113028
"CAMK2N1",0.0681116263354099,0.045969738885086,0.064154510093378,0.0475344867786555
"MUL1",0.0684058165866872,0.0448128759595854,0.178250789954581,0.0993877831622229
"FAM43B",0.0422217684537315,0.0314101739696094,0.0347712954772773,0.0409756658840676
"CDA",0.0468235205227104,0.0570293569532738,0.0406029900759596,0.0480220627662891
"PINK1",0.0589433796881539,0.0394770040627754,0.0469125690182368,0.113239917374241
"DDOST",0.0747172388832916,0.0515650269507188,0.0967826970441693,0.0940977918071943
"KIF17",0.0479956733179994,0.0538137131160593,0.0449899731024658,0.0299289730036096
"SH2D5",0.0974241361517968,0.0634056760955542,0.0837309447370317,0.0480095435599559
"HP1BP3",0.0858469822395708,0.0569002737901772,0.188507491779625,0.143052984445445
"EIF4G3",0.067505214237693,0.0415835577398412,0.0782610985694533,0.0551958726583258
"ECE1",0.0446110134358415,0.0382925201278009,0.0396459440502001,0.0423590013977619
"NBPF3",0.0412493063006985,0.0462025984380092,0.0345782082560548,0.034034788380361
"ALPL",0.0318239660225585,0.0503453850927446,0.0336272155876305,0.0350585102557504
"ENSG00000289715",0.0435193282463355,0.0433749566744824,0.0331361001222762,0.0393932755182216
"RAP1GAP",0.0367773424553516,0.0580858246299582,0.0363845377687722,0.03826910212707
"USP48",0.0954738944018873,0.0500549154300927,0.236667482617034,0.178997047943009
"LDLRAD2",0.0462408889529903,0.0407093887012571,0.0322141543830635,0.0447301959495657
"HSPG2",0.150380795503501,0.0686752683891117,0.152456881848745,0.204456335935639
"CELA3B",0.0384409541068879,0.035208026314207,0.0268976027076245,0.0345827021586931
"CELA3A",0.0461028550170059,0.0380117772750595,0.0272099134021697,0.03015204046119
"ENSG00000289694",0.0714291009226586,0.0496273591154719,0.0717219160838122,0.0708873905097316
"CDC42",0.0800291407804264,0.0441715449555909,0.278670561585822,0.180753027583101
