"symbol","MSC_8A","CHON_8A","MSC_2454e","CHON_2454e"
"CAMTA1",0.0553100527020823,0.0523309873736841,0.0541320175875204,0.0533184042913132
"VAMP3",0.0586221667718481,0.0556003187720965,0.0539011682949912,0.0541468783345858
"PER3",0.0595611566541602,0.0561336388208032,0.0535785542943376,0.0543735152446787
"UTS2",0.0569697110844286,0.0569800938680419,0.0523641610756196,0.0541908687091957
"TNFRSF9",0.0531844906200028,0.0516472513501405,0.053055072735986,0.0528619038457439
"PARK7",0.0523969452103229,0.0514133967813351,0.0529269598833709,0.0524047565238997
"ERRFI1",0.052961955710202,0.0566447185251234,0.0540106566868013,0.053059701212484
"SLC45A1",0.0452580817071417,0.0500087393451753,0.0513920862546038,0.0524164054148023
"RERE",0.0468227987751053,0.0481098767008329,0.0528142413635201,0.0527410385460963
"ENO1",0.0456424548657236,0.0478713126784958,0.0528355170893109,0.0526236109078053
"CA6",0.0467068512339072,0.0500312087188648,0.0529049665755254,0.052088598655371
"SLC2A7",0.047408022661587,0.0534675749448461,0.0499650856927293,0.0516897919399263
"SLC2A5",0.0500363259451765,0.0506180851412338,0.051040666971849,0.051490225444499
"GPR157",0.0486654997417488,0.0463601935090999,0.0518648982244242,0.0509774409020487
"H6PD",0.0449679688497207,0.0530183375329899,0.0517183958764086,0.0503379032727906
"SPSB1",0.0452640728647194,0.0545968806442791,0.0508225595419148,0.0512427700877074
"SLC25A33",0.0484035752651584,0.0457097962230391,0.0511412898389635,0.0527238615869314
"TMEM201",0.0467082112094269,0.0466443261647235,0.0517958191759958,0.053372440904729
"PIK3CD",0.0437079423414229,0.0489079891009175,0.0514254551305427,0.0527680084412376
"CLSTN1",0.0488360173705694,0.0483962039022677,0.0520702935860344,0.052068512449302
"CTNNBIP1",0.0475441898985324,0.0479722834539834,0.053025358470823,0.0525928721553427
"LZIC",0.0468186808278051,0.0456601192068848,0.0540475499479606,0.0534402147337218
"NMNAT1",0.0468188533080995,0.0456573411719525,0.0540477254018186,0.0534409544751739
"RBP7",0.0458886345027389,0.0449131188085867,0.0537060540822995,0.0522146494708389
"UBE4B",0.0471400884470202,0.0458480183086208,0.0540597809796685,0.0520990564421598
"KIF1B",0.0515902195660355,0.0474397631483169,0.0523596604383448,0.0512883695289885
"PGD",0.0484877781894461,0.0482569011268933,0.0530279662467337,0.0528064786293592
"CENPS-CORT",0.047360335155951,0.0480812445723508,0.053671699283894,0.0525052560271307
"CENPS",0.0473659398319766,0.0480974273549346,0.0536790918636313,0.052509061911894
"CORT",0.0491635773946887,0.0490831593201485,0.0536506133210505,0.0527284625559003
"DFFA",0.0499181448746759,0.0511884726826945,0.0530988643402118,0.0522319559223161
"PEX14",0.0499089243965649,0.0511645130387479,0.0531042459278012,0.0522387130831963
"CASZ1",0.0464576201598061,0.0534124209869978,0.0509393362879859,0.0505024367245679
"C1orf127",0.0482791595086623,0.0485749411109352,0.0521371461554625,0.050122463547181
"TARDBP",0.0479381782786466,0.0508187236010197,0.0516766374912726,0.0506438603079032
"MASP2",0.0477329246051195,0.0484011448486899,0.051203424994144,0.0515436592535943
"SRM",0.0472511075329023,0.0481707752144146,0.0513822297330841,0.051752000226647
"EXOSC10",0.0478383603811232,0.0477216269783046,0.0517120671965812,0.0526619128525646
"MTOR",0.052558802861362,0.052591040033915,0.0536276589445751,0.052428268405214
"ANGPTL7",0.0522977384599459,0.0510668489380455,0.0525762042647329,0.0532749411739755
"UBIAD1",0.0512854154609861,0.0512379494737651,0.0533774761692327,0.0521606085255831
"DISP3",0.0458729679812889,0.05373118850362,0.0518843246977858,0.0506535402263726
"FBXO2",0.0429082967942358,0.0490202161600868,0.0519095174966825,0.0503594859262712
"FBXO44",0.0429441833580643,0.0492132950653087,0.0518422595508646,0.0503493800723317
"MAD2L2",0.044265113630532,0.0468022406810225,0.0525893820716761,0.049787934220364
