symbol,delta,n_sonden,donorkons
IRGC,0.04930141561904698,8,1.0
IRGM,0.016978224128979636,7,0.5714285714285714
IRGQ,0.017248115400484917,16,0.6875
IRS1,0.027328469600128753,16,0.9375
IRS2,0.024008059586732643,23,0.6956521739130435
IRS4,0.034244323724811364,24,0.8333333333333334
IRX1,0.022704589338042012,7,0.8571428571428571
IRX2,0.010185515705879685,13,0.6923076923076923
IRX3,0.031285410063564965,9,0.7777777777777778
IRX4,0.009415435788724471,15,0.6666666666666666
IRX5,0.016764492454896515,11,0.6363636363636364
IRX6,0.02479842628414574,8,1.0
ISCA1,0.016879814144260784,5,0.6
ISCA1L,0.0008773946680712477,4,0.5
ISCA2,0.015587325550115784,15,0.9333333333333333
ISCU,0.027501409100335675,16,0.875
ISG15,0.02455361606819555,5,0.8
ISG20,0.013762602088026741,8,1.0
ISG20L2,0.02304223072883567,16,0.875
ISL1,0.012528035498957802,15,0.8
ISL2,0.015531548142114077,11,0.9090909090909091
ISLR,0.013844167741939481,12,0.8333333333333334
ISLR2,0.02966640098594451,37,0.918918918918919
ISM1,0.00816474922735659,32,0.625
ISM2,0.01907158656870107,8,0.625
ISOC1,0.014051858278091786,8,0.625
ISOC2,0.01761616653846178,12,0.8333333333333334
ISPD,0.014420551784146815,6,1.0
ISX,0.04696789672435692,1,1.0
ISY1,0.02414666181775281,12,0.8333333333333334
ISYNA1,0.009800716987406546,14,0.7142857142857143
ITCH,0.02720727866221215,12,0.75
ITFG1,0.023797012262853023,7,0.8571428571428571
ITFG2,0.016422900254523465,11,0.8181818181818182
ITFG3,0.013405600240600845,15,0.6666666666666666
ITGA1,0.02083025688655952,14,0.7857142857142857
ITGA10,-0.019524496285605836,3,1.0
ITGA11,0.016539970086440252,5,1.0
ITGA2,0.008640084979735582,7,0.8571428571428571
ITGA2B,0.03785148783567972,4,1.0
ITGA3,0.01617507176368295,9,0.8888888888888888
ITGA4,0.02651151003420542,11,0.6363636363636364
ITGA5,0.030227093195144394,7,0.8571428571428571
ITGA6,0.01918113143805526,12,0.75
ITGA7,0.014900810245030047,14,0.7142857142857143
ITGA8,0.02934744966069691,9,0.5555555555555556
ITGA9,0.011673103162719451,6,0.8333333333333334
ITGAD,0.03755019737018517,2,1.0
ITGAE,-0.022901818894400468,10,0.6
ITGAL,0.018484213761792906,4,0.5
ITGAM,0.04962936008993322,5,1.0
ITGAV,-0.006346976996213162,12,0.75
ITGAX,0.022723258103466065,5,0.8
ITGB1,0.014345393146625708,18,0.6111111111111112
ITGB1BP1,0.005080930567403023,13,0.8461538461538461
ITGB1BP2,0.013609278704172946,8,0.875
ITGB1BP3,0.02896164959173272,9,1.0
ITGB2,0.029846435198800394,22,1.0
ITGB3,0.03286818041486737,5,1.0
ITGB3BP,0.018823234031489583,8,0.75
ITGB4,0.027404070583102593,13,0.9230769230769231
ITGB5,0.014899561333257233,6,1.0
ITGB6,0.011923390661622582,4,0.25
ITGB7,0.04275935668558869,6,0.8333333333333334
ITGB8,0.02480839852472609,9,0.8888888888888888
ITGBL1,0.017886993883261294,10,0.7
ITIH1,0.03694459121880489,18,1.0
ITIH2,0.03231593190920558,5,1.0
ITIH3,0.04560290031805454,9,1.0
ITIH4,0.005199850657184655,8,0.625
ITIH5,0.018341051413630554,19,0.7368421052631579
ITIH5L,0.038518811093410314,5,1.0
ITK,0.0444065740664656,4,0.75
ITLN1,0.08147821373823458,5,1.0
ITLN2,0.041149229548396095,3,1.0
ITM2A,0.03033165577485525,6,0.8333333333333334
ITM2B,0.018129976267882143,10,0.9
ITM2C,0.031187452981918544,8,0.75
ITPA,0.02591427617984623,12,0.8333333333333334
ITPK1,0.016012003930423065,10,0.7
ITPKA,0.010519073654584286,5,0.8
ITPKB,0.02375683825234787,15,0.6666666666666666
ITPKC,0.012139149241920232,11,0.6363636363636364
ITPR1,0.020670760344295262,16,0.6875
ITPR2,0.029218626435187578,22,0.8636363636363636
ITPR3,0.011962101949809774,13,0.6923076923076923
ITPRIP,0.02425604522843243,21,1.0
ITPRIPL1,0.032645196978613504,13,0.9230769230769231
ITPRIPL2,0.004196610040919943,16,0.75
ITSN1,0.018107177870883055,21,0.6190476190476191
ITSN2,0.014196609036561413,18,0.7222222222222222
IVD,0.02924547909818255,9,0.8888888888888888
IVL,0.04446338806742816,6,0.8333333333333334
IVNS1ABP,0.011579543059627525,15,0.6666666666666666
IWS1,0.013559056427221525,14,0.7857142857142857
IYD,0.04140134590031553,4,1.0
IZUMO1,0.02645992578870445,8,0.875
JAG1,0.013862697938541215,12,0.5
JAG2,0.0338210859850223,8,0.75
JAGN1,0.0128107358795997,9,0.7777777777777778
JAK1,0.012634267029004904,25,0.8
JAK2,0.024093177898229384,6,1.0
JAK3,0.03155219814082194,16,0.9375
JAKMIP1,0.02967211200304136,27,0.8148148148148148
JAKMIP2,0.04961172841773928,18,0.8333333333333334
JAKMIP3,0.03309084118116188,6,0.8333333333333334
JAM2,0.021531489203942367,12,0.75
JAM3,0.021110913312484155,7,0.7142857142857143
JARID2,0.02501182660437537,9,0.8888888888888888
JAZF1,0.01582903184264796,11,0.6363636363636364
JDP2,0.019998372694317368,17,0.7647058823529411
JHDM1D,0.020257080889449646,6,0.6666666666666666
JKAMP,0.014348926310494581,6,0.8333333333333334
JMJD1C,0.033752856524997356,14,0.7142857142857143
JMJD4,0.030453604742083754,6,0.8333333333333334
JMJD5,0.017391290052343782,15,0.8
JMJD6,0.013961997510528443,12,0.75
JMJD7,0.020094237529836186,9,0.8888888888888888
JMJD7-PLA2G4B,0.020094237529836186,9,0.8888888888888888
JMJD8,0.012553706231310961,9,0.7777777777777778
JMY,0.027079097059925884,11,0.9090909090909091
JOSD1,0.012268814684245878,16,0.75
JOSD2,0.011460686943550647,5,0.6
JPH1,0.016124824367917803,9,0.5555555555555556
JPH2,0.014340628039337243,6,0.6666666666666666
JPH3,0.017213718221677502,10,1.0
JPH4,0.04057083717989778,5,1.0
JRK,0.01942115264287105,15,0.7333333333333333
JRKL,0.018882177572794354,18,0.3888888888888889
JSRP1,0.026900966429633688,10,1.0
JTB,0.011432381846314817,12,0.5
JUB,0.020610476847881073,18,0.8333333333333334
JUN,0.017896243382627727,26,0.7692307692307693
JUNB,0.010699656737435493,11,0.8181818181818182
JUND,0.015487325209883385,13,0.7692307692307693
JUP,0.019865175152517033,18,0.7777777777777778
KAAG1,0.03493499422174346,12,0.8333333333333334
KAL1,0.018159624749458435,11,0.7272727272727273
KALRN,0.016311396713233985,17,0.7058823529411765
KANK1,0.01947567459851717,10,0.9
KANK2,0.027521837767230356,17,0.7058823529411765
KANK3,0.02281387931978602,18,0.7777777777777778
KANK4,0.01695021067677933,15,0.6666666666666666
KARS,0.017469554512647666,15,0.8
KAT2A,0.014102633851853003,11,0.7272727272727273
KAT2B,0.007881715986941254,6,0.8333333333333334
KAT5,0.008673981383385258,11,0.45454545454545453
KATNA1,-0.003522405196419239,3,0.6666666666666666
KATNAL1,-0.007811742166377676,18,0.7222222222222222
KATNAL2,0.030909605610664453,45,0.8888888888888888
KATNB1,0.017373761105658796,19,0.7368421052631579
KAZALD1,0.02039498883126502,17,0.8235294117647058
KBTBD10,0.016658034677076203,3,0.0
KBTBD11,0.023456384554472912,30,0.7333333333333333
KBTBD12,0.020401527532725634,3,0.3333333333333333
KBTBD2,0.013353919659019749,11,0.7272727272727273
KBTBD3,0.020057928979015063,29,0.6551724137931034
KBTBD4,0.01635467417006515,18,0.7777777777777778
KBTBD5,0.025329688161047657,11,0.9090909090909091
KBTBD6,0.021842223580093235,14,0.7142857142857143
KBTBD7,0.028443321868306188,10,0.8
KBTBD8,0.0181660696692546,7,0.7142857142857143
KC6,0.06853753689358275,1,1.0
KCMF1,0.0168293127218123,7,1.0
KCNA1,0.0189508104603447,18,0.7777777777777778
KCNA10,0.044915342279334025,7,1.0
KCNA2,0.03271752000084785,10,1.0
KCNA3,0.0285708997268731,19,0.7894736842105263
KCNA4,0.03299960947104129,22,0.7272727272727273
KCNA5,0.03589834415350756,12,1.0
KCNA6,0.04456462553536656,20,0.9
KCNA7,0.02692311037992549,9,0.7777777777777778
KCNAB1,0.033743258171609586,19,0.8421052631578947
KCNAB2,0.027154722607696094,19,0.7894736842105263
KCNAB3,0.008059653930323006,10,0.7
KCNB1,0.006586926050784646,11,0.6363636363636364
KCNB2,0.025288510298993424,11,0.6363636363636364
KCNC1,0.005018002258004481,8,0.75
KCNC2,0.024152118489143438,10,0.6
KCNC3,0.004638681068485907,13,0.7692307692307693
KCNC4,0.004268769275904305,11,0.6363636363636364
KCND1,0.03759190098279981,10,1.0
KCND2,0.027907968779359416,15,0.6
KCND3,0.01910685863703174,23,0.6521739130434783
KCNE1,0.005194205040613097,23,0.7391304347826086
KCNE1L,0.02699658583111932,10,0.6
KCNE2,0.02789360075594662,6,1.0
KCNE3,0.017424321373097476,12,0.6666666666666666
KCNE4,0.03415272501617496,8,1.0
KCNF1,0.02230139825040545,14,0.6428571428571429
KCNG1,0.01862910918372401,12,0.6666666666666666
KCNG2,0.02240631472345582,8,0.75
KCNG3,0.023306786324522776,9,0.7777777777777778
KCNG4,0.03836227101897417,7,1.0
KCNH1,0.026739327750670932,9,0.8888888888888888
KCNH2,0.008808406001145557,16,0.875
KCNH3,0.01667700521454646,9,0.6666666666666666
KCNH4,0.01849754309871147,11,0.6363636363636364
KCNH5,0.04416020925484991,14,0.8571428571428571
KCNH6,0.004864915017509021,2,0.5
KCNH7,0.02739037840712563,9,0.8888888888888888
KCNH8,0.02320419526904679,9,0.7777777777777778
KCNIP1,0.02648534404461515,17,0.8823529411764706
KCNIP2,0.017526548466340334,19,0.5789473684210527
KCNIP3,0.015397943202225648,14,0.7142857142857143
KCNIP4,0.03233061069851819,54,0.7962962962962963
KCNJ1,0.022188496341530053,22,0.6363636363636364
KCNJ10,0.02884016872767481,18,0.8333333333333334
KCNJ11,0.020055076640706784,17,0.5882352941176471
KCNJ12,0.02504249862710913,28,0.7142857142857143
KCNJ13,-0.017964354270278825,3,0.6666666666666666
KCNJ14,0.015277602846766292,16,0.6875
KCNJ15,0.03534174454471493,14,0.7857142857142857
KCNJ16,0.018966049119410095,16,0.5
KCNJ2,0.026274901905559013,13,0.7692307692307693
KCNJ3,0.02450686214049812,12,0.75
KCNJ4,0.023469210354279447,18,0.7222222222222222
KCNJ5,0.023616112561617785,36,0.7222222222222222
KCNJ6,0.023728908902912058,13,0.8461538461538461
KCNJ8,0.032650603297027056,10,0.8
KCNJ9,0.02674075038204541,8,0.75
KCNK1,0.015264153001291228,10,0.7
KCNK10,0.022660724874316203,20,0.75
KCNK12,0.012181177173645082,10,0.6
KCNK13,0.028426707113327628,17,0.9411764705882353
KCNK15,0.021488147260656298,9,0.7777777777777778
KCNK16,0.04624395369457831,8,1.0
KCNK17,0.030124370116381784,7,0.8571428571428571
KCNK18,0.04717949881458798,10,0.9
KCNK2,0.02690087088734144,18,0.7777777777777778
KCNK3,0.010741194194110218,5,1.0
KCNK4,0.01942286549813661,15,0.8666666666666667
KCNK5,0.004331495380651362,9,0.4444444444444444
KCNK6,0.021475784354432457,9,0.8888888888888888
KCNK7,0.029595711817103326,6,1.0
KCNK9,0.013012012945317305,13,0.6153846153846154
KCNMA1,0.023265320217252368,9,0.7777777777777778
KCNMB1,0.044677022505958924,8,1.0
KCNMB2,0.02978671910658432,14,0.6428571428571429
KCNMB3,0.02516962669068668,23,0.7391304347826086
KCNMB4,0.019446867992251926,10,0.6
KCNN1,0.01907002410751686,17,0.7058823529411765
KCNN2,0.030453010612385447,17,0.7058823529411765
KCNN3,0.001290244494972894,15,0.9333333333333333
KCNN4,-0.04837094711344003,7,0.7142857142857143
KCNQ1,0.034127701650454895,50,0.92
KCNQ1DN,0.022320493339837752,37,0.7297297297297297
KCNQ1OT1,0.0253449897238301,40,0.75
KCNQ2,0.03319532288638742,5,0.8
KCNQ3,0.017158209488673807,10,0.6
KCNQ4,0.011040768068024334,9,0.5555555555555556
KCNQ5,0.02419294563463638,13,0.8461538461538461
KCNRG,0.032768611134386394,4,0.5
KCNS1,0.015145430482283912,11,0.7272727272727273
KCNS2,0.02418386634020973,8,0.625
KCNS3,0.006268027856081369,21,1.0
KCNT1,0.02047341588487675,4,1.0
KCNT2,0.031064512992106583,8,0.75
KCNU1,0.03825865030525357,5,1.0
KCNV1,0.027674179673780643,15,0.8
KCNV2,0.02319820648523842,9,0.5555555555555556
KCP,0.017869475751496167,11,0.5454545454545454
KCTD1,0.02246019546794569,35,0.7428571428571429
KCTD10,0.01890644365100027,13,0.9230769230769231
KCTD11,0.0032615477363407233,15,0.8666666666666667
KCTD12,0.013436438455333856,21,0.5714285714285714
KCTD13,0.01080529030813045,10,0.7
KCTD14,0.020812588096812853,6,0.8333333333333334
KCTD15,0.019316577220662864,11,0.9090909090909091
KCTD16,0.02219244690941039,20,0.7
KCTD17,0.03005921728650568,7,1.0
KCTD18,0.020315773144251592,11,0.8181818181818182
KCTD19,0.024106683274024196,5,0.6
KCTD2,0.015390803709336065,10,0.9
KCTD20,0.023778624809747715,18,0.7777777777777778
KCTD21,0.011194610009949648,14,0.7857142857142857
KCTD3,0.022340821576932797,4,0.5
KCTD4,0.011542132679820743,5,0.6
KCTD5,0.015664483992809123,9,0.7777777777777778
KCTD6,0.011952395150824217,11,0.36363636363636365
KCTD7,0.006259542041662178,11,0.6363636363636364
KCTD8,0.02113357135442207,12,0.6666666666666666
KCTD9,0.024302070945540925,13,0.7692307692307693
KDELC1,0.020973356366398837,20,0.75
KDELC2,0.003352060971256429,10,0.4
KDELR1,0.021727270079366336,11,0.8181818181818182
KDELR2,0.016443906881564087,10,0.8
KDELR3,0.011900463814266796,8,0.875
KDM1A,0.015118984958041285,11,0.7272727272727273
KDM1B,0.0269583736823875,9,0.7777777777777778
KDM2A,0.02023198143542487,13,0.7692307692307693
KDM2B,0.01700822718887636,19,0.6842105263157895
KDM3A,0.02412353368266248,16,0.5625
KDM3B,0.029455290572614416,8,0.625
KDM4A,0.026695656126216053,18,0.9444444444444444
KDM4B,-0.0071103574144883415,19,0.7894736842105263
KDM4C,0.024784180611339024,12,0.8333333333333334
KDM4D,0.021636735598005497,15,0.6666666666666666
KDM4DL,0.047071647338562714,5,0.8
KDM5A,0.028481102949276183,14,0.9285714285714286
KDM5B,0.023433618469915683,12,0.6666666666666666
KDM5C,0.011855886950317415,10,0.6
KDM5D,0.02591155397681776,5,0.6
KDM6A,0.019908439115948993,11,0.8181818181818182
KDM6B,0.02131485039608244,18,0.7222222222222222
KDR,0.009475909387193391,12,0.6666666666666666
KDSR,0.009485393340340192,10,0.7
KEAP1,0.015224826697972598,11,0.6363636363636364
KEL,0.05206734756362059,6,1.0
KERA,-0.018626145097686023,2,1.0
KHDC1,0.020013750272279394,12,0.9166666666666666
KHDC1L,0.03762717889167714,5,1.0
KHDRBS1,0.011504862358857955,8,0.5
KHDRBS2,0.01966795212079862,13,0.6923076923076923
KHDRBS3,0.016790754540263634,6,0.8333333333333334
KHK,0.021465186892484237,8,0.75
KHNYN,0.010246992538536418,13,0.6153846153846154
KHSRP,0.029927354108020693,6,0.6666666666666666
KIAA0020,0.0282937661732571,6,0.8333333333333334
KIAA0040,0.02363940017206607,22,0.9545454545454546
KIAA0087,0.06144950924448867,3,1.0
KIAA0090,0.020596957759125546,13,0.7692307692307693
KIAA0100,0.006427361650093388,7,0.8571428571428571
KIAA0101,0.016793009651632523,11,0.8181818181818182
KIAA0114,0.013459684506939655,9,0.5555555555555556
KIAA0125,0.05272060266401465,3,1.0
KIAA0141,0.016203539772638432,10,0.7
KIAA0146,0.00791070172472878,10,0.5
KIAA0174,0.01423092686133256,11,0.5454545454545454
KIAA0182,0.01551176735640264,88,0.7613636363636364
KIAA0195,-0.00433170042746395,12,0.9166666666666666
KIAA0196,0.019094979908965432,12,0.6666666666666666
KIAA0226,0.019902261217368857,37,0.8648648648648649
KIAA0232,0.011992053615961774,11,0.7272727272727273
KIAA0240,0.009129807996645067,5,0.6
KIAA0247,0.01631873160979763,15,0.8
KIAA0284,0.015805692816024723,14,0.7857142857142857
KIAA0317,0.02956224380638985,15,0.8
KIAA0319,0.02208253144888635,13,0.5384615384615384
KIAA0319L,0.01800120396163862,18,0.8888888888888888
KIAA0355,0.016181986832040002,11,0.8181818181818182
KIAA0368,0.01242145428803959,1,1.0
KIAA0391,0.015905094492382817,11,0.9090909090909091
KIAA0406,0.02699020606474911,10,0.9
KIAA0408,-0.03266950561294873,4,0.5
KIAA0415,0.020646952781492818,10,0.7
KIAA0427,0.011756734493217343,15,0.6
KIAA0430,0.021078704566805984,11,0.8181818181818182
KIAA0467,0.03859243318345218,6,1.0
KIAA0494,0.022663680908335586,8,0.75
KIAA0495,0.014923021347444753,17,0.8235294117647058
KIAA0513,0.014687920913487196,24,0.7083333333333334
KIAA0528,0.014355543766860195,11,0.6363636363636364
KIAA0556,0.007325940015069663,13,0.5384615384615384
KIAA0562,0.021020970161396264,21,0.9047619047619048
KIAA0564,0.0107130275039027,8,0.625
KIAA0586,0.029990651228204757,12,0.75
KIAA0649,0.033558810321653414,8,0.875
KIAA0652,0.019844644589517884,18,0.8888888888888888
KIAA0664,0.017084879482551732,11,0.7272727272727273
KIAA0748,0.035218642936540506,12,0.8333333333333334
KIAA0753,0.02102263286950222,23,0.782608695652174
KIAA0754,0.03059103817392285,22,0.7727272727272727
KIAA0776,0.01842213037645283,7,0.2857142857142857
KIAA0802,0.02556118775977913,6,1.0
KIAA0831,0.024233752458649765,8,0.875
KIAA0892,0.020407242338057473,14,0.9285714285714286
KIAA0895,0.02852877439048865,16,0.875
KIAA0895L,0.023822941180468488,14,0.8571428571428571
KIAA0907,0.034061463156722004,12,0.8333333333333334
KIAA0913,0.007554976877235212,8,0.375
KIAA0922,0.01982150133269564,8,0.625
KIAA0947,0.031061830350279464,11,0.8181818181818182
KIAA1009,0.024726754070688858,13,0.7692307692307693
KIAA1012,0.01812313552751085,11,0.6363636363636364
KIAA1024,0.02821108760978971,15,0.8
KIAA1026,0.02519160800145222,40,0.9
KIAA1033,0.0201445850331076,14,0.7142857142857143
KIAA1045,0.020713805383045774,6,0.5
KIAA1107,-0.021965632233991395,1,0.0
KIAA1109,-0.016473376306954363,2,0.5
KIAA1143,0.010327036791736948,14,0.7857142857142857
KIAA1147,0.032161153601307224,4,1.0
KIAA1161,0.01257298662390213,7,0.8571428571428571
KIAA1191,0.02015853629641022,15,0.8666666666666667
KIAA1199,0.019702936621043148,30,0.8666666666666667
KIAA1210,0.019734400517836887,13,0.8461538461538461
KIAA1211,0.05309631496732967,7,0.8571428571428571
KIAA1217,0.03423631543202477,40,0.875
KIAA1239,0.02554534815526117,11,0.7272727272727273
KIAA1244,0.022013302169081532,8,0.625
KIAA1257,0.024833188945263256,13,0.8461538461538461
KIAA1267,0.03183878912730646,7,0.7142857142857143
KIAA1274,0.01285209487845463,17,0.8235294117647058
KIAA1279,0.028152189910495732,12,0.6666666666666666
KIAA1310,0.013088051639379055,16,0.625
KIAA1324,0.017558993016259097,13,0.6153846153846154
KIAA1324L,0.02097473325273265,12,0.5
KIAA1328,0.00588329064342623,10,0.5
KIAA1370,0.024926215957528017,9,0.6666666666666666
KIAA1377,0.01643553897886871,10,0.5
KIAA1383,0.025288243005152575,13,0.7692307692307693
KIAA1407,0.01828464652462229,13,0.7692307692307693
KIAA1409,0.02240078411673222,39,0.6666666666666666
KIAA1429,0.02622652068784843,9,0.6666666666666666
KIAA1430,0.026431401855378994,9,1.0
KIAA1432,0.024780410420047486,8,0.625
KIAA1462,-0.0034112734701724455,16,0.9375
KIAA1467,0.03287808572577685,5,1.0
KIAA1468,0.020310661306640908,10,0.7
KIAA1486,0.016417794222078525,6,0.5
KIAA1522,0.030662097807994827,5,0.6
KIAA1524,0.026251070450925885,16,0.75
KIAA1529,0.027002002192483533,5,0.8
KIAA1530,0.009879264029317332,30,0.5333333333333333
KIAA1539,0.031055719475383128,9,1.0
KIAA1543,0.022357263155015333,6,0.8333333333333334
KIAA1549,0.010291741792750383,4,0.75
KIAA1586,0.01750281656822396,9,0.7777777777777778
KIAA1598,0.014839167342701954,10,0.6
KIAA1609,0.012240305086236216,10,0.8
KIAA1614,0.024180935409650058,7,0.7142857142857143
KIAA1632,0.03026166401065052,10,0.9
KIAA1644,0.0034578809520916633,10,0.8
KIAA1671,0.027397674909546248,8,0.75
KIAA1683,-0.029647804769869494,8,1.0
KIAA1688,0.02591630219084211,9,0.7777777777777778
KIAA1704,0.014064503111360196,12,0.4166666666666667
KIAA1712,0.030087650882800583,26,0.7307692307692307
KIAA1715,0.01784565670226377,12,0.5833333333333334
KIAA1731,0.01958515801177006,13,0.8461538461538461
KIAA1737,0.016002223311234763,13,0.6923076923076923
KIAA1751,0.039068459261343294,10,0.9
KIAA1755,0.013260428247748212,10,0.5
KIAA1797,0.025400461841765042,3,1.0
KIAA1804,0.03149737926551077,12,1.0
KIAA1826,0.01648297510044962,16,0.6875
KIAA1841,0.012320518029086002,16,0.5
KIAA1875,0.010333185165461695,5,0.6
KIAA1908,0.007941135745862058,4,0.5
KIAA1919,0.023885011682098,14,0.8571428571428571
KIAA1949,0.017011364200317357,70,0.7571428571428571
KIAA1958,0.031018590097332568,6,0.8333333333333334
KIAA1967,0.02185792712672037,18,0.7222222222222222
KIAA1984,0.032784112621938116,1,1.0
KIAA2013,0.023527178417344592,9,0.7777777777777778
KIAA2018,0.02539994906854585,14,0.8571428571428571
KIAA2022,0.03204112257441815,13,0.8461538461538461
KIAA2026,0.026387504800310848,4,1.0
KIDINS220,0.014860571504664315,14,0.5714285714285714
KIF11,0.00998378645984135,13,0.6153846153846154
KIF12,0.032600351511244303,7,0.7142857142857143
KIF13A,0.02659997060354813,11,0.9090909090909091
KIF13B,0.0206363720538195,9,0.8888888888888888
KIF14,0.03769446871634826,9,0.7777777777777778
KIF15,0.012873475216479704,17,0.7647058823529411
KIF16B,0.021894614555504382,13,0.6153846153846154
KIF17,0.011685448481190422,12,0.6666666666666666
KIF18A,0.02372885833585003,15,0.8666666666666667
KIF18B,0.02855185829401676,16,0.9375
KIF19,0.020951230893000248,8,0.625
KIF1A,0.029624272314683883,16,0.75
KIF1B,0.012309283304569877,14,0.7142857142857143
KIF1C,0.006964260888378,18,0.5
KIF20A,0.021429904048377312,16,0.875
KIF20B,0.014844431884514548,13,0.6923076923076923
KIF21A,0.01787214986667708,4,0.75
KIF21B,0.019320806420137827,12,0.6666666666666666
KIF22,0.015454390916906443,9,0.7777777777777778
KIF23,0.013803367920145077,11,0.8181818181818182
KIF24,0.02512508256229961,10,0.7
KIF25,0.029558859666070577,29,0.7931034482758621
KIF26A,0.027520475731903478,4,0.75
KIF26B,0.01413778520953343,14,0.7857142857142857
KIF27,0.015884955401299826,6,0.6666666666666666
