symbol,delta,n_sonden,donor_konsistent
AQP6,-0.035764165000000014,2,0.5
AQP7,0.007519183333333363,2,0.0
AQP8,-0.08704095000000002,2,1.0
AQP9,-0.08314168333333335,2,1.0
AR,0.08048287533333333,5,0.0
ARAF,0.04671770833333333,2,0.0
ARC,-0.0016989533333333397,2,0.0
ARCN1,-0.038692004833333335,2,0.5
ARD1A,-0.00452998833333335,2,0.5
ARF1,-0.008611683333333333,1,0.0
ARF3,0.036017988333333334,2,1.0
ARF4,0.014157461666666663,2,1.0
ARF5,-0.031164426666666648,2,0.5
ARF6,0.005826397777777777,3,0.3333333333333333
ARFGAP1,-0.013046923333333333,2,0.0
ARFGAP3,-0.013091199999999999,2,0.5
ARFGEF1,-0.00841329666666667,2,1.0
ARFGEF2,0.010028673333333332,2,0.5
ARFIP1,-0.028946713833333335,2,1.0
ARFIP2,-0.016759540000000003,2,0.5
ARFRP1,-0.03404766166666668,2,0.5
ARG1,-0.03011626666666667,1,0.0
ARG2,-0.008167780999999999,2,1.0
ARG99,0.032120166666666665,1,0.0
ARHGAP1,-0.005903171666666665,2,0.0
ARHGAP11A,-0.03791008666666666,2,0.5
ARHGAP12,-0.008361578333333331,2,0.5
ARHGAP15,-0.11653159999999996,2,1.0
ARHGAP19,-0.007599061333333332,2,1.0
ARHGAP21,0.001542926666666667,2,0.5
ARHGAP22,-0.004407305000000001,2,0.5
ARHGAP24,-0.006888168333333332,2,0.0
ARHGAP25,-0.03389871666666666,2,0.0
ARHGAP26,-0.010228854999999997,2,0.5
ARHGAP27,-0.052200616666666665,2,1.0
ARHGAP29,0.05069416666666666,1,1.0
ARHGAP30,-0.024155966666666712,1,0.0
ARHGAP4,0.08613376666666667,2,0.0
ARHGAP5,0.009126628333333334,2,0.0
ARHGAP6,-0.008558384999999991,2,0.0
ARHGAP8,-0.005752718333333339,2,0.0
ARHGAP9,-0.040682285000000026,2,0.0
ARHGDIA,-0.03646054666666667,1,1.0
ARHGDIB,0.030168499999999987,2,0.0
ARHGDIG,0.00807812,2,0.0
ARHGEF1,0.0051786666666666665,2,0.0
ARHGEF10,-0.005412260000000001,1,0.0
ARHGEF10L,0.006701380999999999,1,1.0
ARHGEF11,0.02587055,2,0.0
ARHGEF12,-0.010258028333333334,2,0.5
ARHGEF15,-0.03985763333333333,2,0.5
ARHGEF16,0.0029031833333333194,2,0.0
ARHGEF17,-0.02863112666666667,1,0.0
ARHGEF18,-0.04132216666666668,2,1.0
ARHGEF19,-0.05769229999999998,1,0.0
ARHGEF2,-0.023640179999999997,2,1.0
ARHGEF3,-0.023374270000000003,1,1.0
ARHGEF4,-0.020120466666666656,2,0.0
ARHGEF5,-0.005628386666666667,2,0.5
ARHGEF6,-0.038642858333333335,2,0.0
ARHGEF7,0.005189809999999998,2,0.5
ARHGEF9,0.030256923333333328,2,0.0
ARID1A,-0.0038580791666666656,2,0.5
ARID1B,0.0405654,2,1.0
ARID3A,0.053466466666666664,1,0.0
ARID3B,-0.030093525000000003,2,1.0
ARID4A,-0.006748398333333333,2,0.5
ARID5A,-0.007007529999999999,1,1.0
ARIH1,-0.0034716500000000006,2,1.0
ARIH2,-0.06369416666666666,2,0.5
ARL1,-0.033141880000000006,2,0.5
ARL10,-0.0036398546666666673,2,0.5
ARL11,-0.05308773833333333,2,0.5
ARL13B,-0.03665593833333334,2,0.5
ARL14,-0.03707168333333333,2,0.5
ARL2,0.002702463333333334,1,0.0
ARL2BP,-0.04578698666666666,1,1.0
ARL3,0.0208202,2,0.5
ARL4,-0.028735233333333332,2,0.0
ARL4C,0.0008227866666666664,2,0.0
ARL4D,0.0003211233333333333,1,0.0
ARL5,0.008306087666666668,2,0.5
ARL5B,-0.03152087666666667,2,1.0
ARL6,0.0009323791666666663,2,1.0
ARL6IP,-0.03194440666666666,2,1.0
ARL6IP2,-0.0103902935,2,1.0
ARL6IP5,-0.020223083333333336,2,0.5
ARL6IP6,-0.0003454999999999998,2,1.0
ARL8A,-0.007608251666666667,2,0.0
ARL8B,0.010164688333333331,2,1.0
ARMC1,-0.011197633333333333,2,0.5
ARMC2,-0.072052895,2,1.0
ARMC3,-0.04966446666666667,2,0.5
ARMC4,-0.040244381666666676,2,1.0
ARMC7,-0.0030462883333333317,2,0.5
ARMC8,0.011453954999999998,2,0.5
ARMC9,-0.009947115166666666,2,0.5
ARMCX1,0.04995226000000001,2,0.0
ARMCX2,0.03144310166666668,2,0.0
ARMCX3,0.03629857166666667,2,0.5
ARMCX4,0.06273451999999999,2,0.0
ARMCX5,0.014605726666666652,1,0.0
ARMCX6,0.016092582666666657,1,0.0
ARMET,-0.01718136833333333,2,0.5
ARNT,-0.050272034999999986,2,1.0
ARNT2,-0.0027298550000000006,2,0.0
ARNTL,0.00654476333333333,2,0.0
ARNTL2,0.003837128166666668,2,0.0
ARP10,0.014692533333333388,1,0.0
ARPC1A,-0.004266886666666666,2,0.0
ARPC1B,0.05309274333333333,1,1.0
ARPC2,0.0013472783333333324,2,0.0
ARPC3,-0.003873150000000001,2,0.5
ARPC4,-0.0005786100000000118,1,0.0
ARPC5,0.0055494924999999985,2,0.0
ARPC5L,0.0040611615,2,0.5
ARPM2,0.010384004999999974,2,0.5
ARPP-19,-0.018526980000000016,2,0.5
ARPP-21,-0.05244763333333331,2,0.0
ARR3,-0.11437998333333334,2,1.0
ARRB2,-0.008888003333333335,2,0.5
ARRDC1,-0.02752056333333333,2,0.5
ARRDC2,0.00042225266666666666,2,0.5
ARRDC4,0.001434925833333333,2,0.0
ARS2,-0.00016246633333333505,2,0.0
ARSA,0.004025435,2,0.0
ARSB,-0.04826116666666666,2,0.5
ARSD,-0.0026472849999999984,2,0.0
ARSE,-0.11890871666666665,2,1.0
ARSF,-0.0002653449999999919,2,0.5
ARSG,-0.020161999999999992,2,0.0
ARSK,-0.04717043833333333,2,0.0
ART1,-0.036564133333333304,1,1.0
ART3,0.017187233333333312,1,0.0
ART4,-0.012687450000000027,2,0.5
ART5,-0.013830548333333335,2,1.0
ARTN,-0.027448098333333334,2,0.5
ARTS-1,0.0030547326666666656,2,0.5
ARV1,-0.02073794666666667,2,1.0
ARVCF,0.0006250166666666666,1,0.0
ARX,-0.014526101666666671,2,0.0
ASAH1,0.0030378561666666655,2,0.5
ASAH2,-0.028892933333333325,1,0.0
ASAH3,-0.03113235000000001,2,0.0
ASAHL,-0.009595621666666667,2,1.0
ASAM,0.03095907166666666,2,0.0
ASB10,-0.04223753333333332,2,0.5
ASB11,-0.07781503333333334,2,1.0
ASB12,-0.04949461333333333,1,1.0
ASB13,0.009165571,1,1.0
ASB14,-0.07238876666666667,2,1.0
ASB16,0.012500649999999993,2,0.0
ASB17,-0.044562266666666704,1,1.0
ASB2,-0.022426983333333317,2,0.0
ASB3,0.017481136666666668,1,0.0
ASB4,-0.015921327500000006,4,0.25
ASB5,-0.11694146666666666,2,1.0
ASB6,0.0026136464999999987,2,1.0
ASB8,0.011532151666666664,2,0.5
ASB9,-0.057981499999999984,1,1.0
ASCC3,-0.018664091500000004,2,0.5
ASCC3L1,-0.012332748333333336,2,0.5
ASCIZ,-0.03336318166666667,2,1.0
ASCL1,-0.04880657333333333,2,0.5
ASCL2,0.00577724499999999,2,0.5
ASCL3,-0.08481956666666668,1,1.0
ASF1A,-0.047255533333333356,1,1.0
ASF1B,-0.01893618,2,0.5
ASGR1,-0.0037358500000000024,2,0.5
ASGR2,-0.10893838333333333,2,0.5
ASH1L,-0.02452471,2,0.5
ASH2L,-0.0030773249999999997,2,0.0
ASIP,-0.0021597333333333206,2,0.0
ASL,-0.09326374,2,0.5
ASNA1,-0.01637484333333334,2,0.5
ASNS,-0.006641986666666666,2,0.5
ASNSD1,-0.012268489666666667,2,0.5
ASPA,0.004360586666666663,2,0.0
ASPH,-0.0015383033333333338,3,1.0
ASPHD1,-0.007937254999999999,2,0.0
ASPHD2,0.009181341666666641,2,1.0
ASPM,-0.007947851666666667,2,0.0
ASPN,-0.07471330000000002,1,1.0
ASPSCR1,0.005101685000000002,2,0.5
ASRGL1,-0.01626243333333333,2,0.5
ASS,0.03500781833333333,2,1.0
ASTE1,-0.007958126666666667,2,0.5
ASTN,-0.02334242333333333,2,0.0
ASTN2,0.009763911666666666,2,0.5
ASXL1,0.010958201333333334,1,1.0
ASZ1,-0.060557799999999995,2,1.0
ATAD1,0.0015688575,2,0.0
ATAD2,-0.021196773333333332,2,1.0
ATAD3A,0.005105941666666669,2,0.5
ATAD3B,-0.0031379666666666675,1,0.0
ATAD3C,-0.01404613333333336,2,0.0
ATAD4,-0.021836616666666676,2,0.5
ATBF1,-0.004979392,2,0.0
ATF1,-0.007580389999999996,2,0.0
ATF2,0.008127323166666667,2,0.0
ATF3,-0.12903623333333336,1,1.0
ATF4,-0.06403780166666664,2,0.5
ATF5,0.006143523333333319,2,0.5
ATF6,0.005693776666666667,2,0.0
ATF7,-0.003585826666666666,2,0.5
ATF7IP,0.0063338936666666665,2,0.0
ATF7IP2,-0.2870634666666667,1,1.0
ATG10,0.02442388708333334,4,0.75
ATG12,0.006373376666666664,2,0.0
ATG16L1,-0.019451211000000006,2,1.0
ATG4A,0.019019666666666667,2,0.0
ATG4C,0.016000293333333332,2,0.5
ATG4D,-0.012289826666666668,2,1.0
ATG5,-0.037210715000000005,2,1.0
ATG7,-0.06442376666666669,2,1.0
ATG9A,0.001827522833333333,2,0.0
ATIC,-0.008085563333333332,2,0.0
ATM,0.002309882222222223,3,0.0
ATN1,0.004980984999999999,2,0.5
ATOH1,-0.005196935000000006,2,0.0
ATOH7,-0.0010353933333333346,1,0.0
ATOH8,-0.014726950000000003,2,0.5
ATOX1,-0.008506532666666662,2,0.0
ATP10A,-0.012019559166666683,4,0.5
ATP10D,-0.03863070999999999,1,1.0
ATP11B,-0.0047026333333333335,2,0.5
ATP11C,0.05423623333333333,1,1.0
ATP12A,0.009780744999999992,2,0.0
ATP13A2,-0.005223936666666668,2,0.5
ATP13A4,-0.058848005000000016,2,0.5
ATP1A1,0.022899773333333335,2,0.0
ATP1A2,-0.12999933333333333,1,0.0
ATP1A3,0.020986966666666673,2,0.5
ATP1A4,-0.011504083333333323,2,0.0
ATP1B1,-0.03730001166666667,2,1.0
ATP1B2,0.009697660000000004,2,1.0
ATP1B3,-0.038033021666666667,2,0.5
ATP1B4,-0.02131933333333331,2,0.5
ATP2A1,-0.01942873333333331,2,0.0
ATP2A2,-0.005735781666666669,2,0.0
ATP2A3,0.005226558333333333,2,0.5
ATP2B1,-0.07162154999999999,2,1.0
ATP2B2,-0.03887855,2,1.0
ATP2B3,-0.058116333333333305,2,0.0
ATP2B4,-0.02815659000000001,2,0.5
ATP2C1,-0.04374855666666666,2,1.0
ATP4A,-0.05151171666666668,2,0.5
ATP4B,0.00574506666666667,2,0.0
ATP5A1,0.009888946666666664,1,0.0
ATP5B,-0.009727075,2,0.5
ATP5D,-0.009416433333333342,2,0.0
ATP5E,-0.004780458333333334,2,1.0
ATP5F1,-0.016495162666666664,2,0.5
ATP5G1,-0.001218353333333334,1,0.0
ATP5G2,-0.019308685,2,1.0
ATP5G3,-0.019630923500000005,2,0.5
ATP5H,-0.012428978333333335,2,0.0
ATP5I,-0.01743705166666667,2,0.5
ATP5J,0.025068646666666666,2,0.0
ATP5J2,-0.027547314833333336,2,0.5
ATP5L,-0.02388396833333333,2,0.5
ATP5O,-0.00031762166666666623,2,0.0
ATP5S,-0.009713172333333332,2,1.0
ATP6AP1,0.038661286666666655,2,0.0
ATP6AP2,0.13542889333333333,1,1.0
ATP6V0A1,-0.0569519385,2,1.0
ATP6V0A2,0.03434615500000002,2,0.5
ATP6V0A4,-0.02948275000000001,2,0.5
ATP6V0B,0.003053295,2,0.0
ATP6V0C,-0.011434883333333335,1,1.0
ATP6V0D1,0.00011384333333333291,2,0.0
ATP6V0D2,-0.045646566666666666,2,0.0
ATP6V0E,0.018798260666666667,2,0.5
ATP6V1A,0.012011928333333335,2,0.5
ATP6V1B1,-0.008799483333333347,2,0.5
ATP6V1B2,0.0019171948333333334,2,0.0
ATP6V1C1,0.0042083158333333336,2,0.0
ATP6V1C2,-0.013476409999999998,2,0.5
ATP6V1D,-0.07366705333333333,2,1.0
ATP6V1E1,0.03235881,2,1.0
ATP6V1E2,-0.05425763333333334,2,0.5
ATP6V1F,-0.001003066666666665,2,1.0
ATP6V1G1,-0.010614325499999999,2,0.5
ATP6V1G2,0.009054866666666697,1,0.0
ATP6V1G3,-0.04822580000000002,1,1.0
ATP6V1H,0.0017227216666666663,2,1.0
ATP7A,0.08977789333333332,1,0.0
ATP7B,-0.06572310666666667,2,0.5
ATP8A1,-0.024265043333333333,2,0.5
ATP8A2,-0.003596433333333336,2,1.0
ATP8B1,-0.061613033333333345,2,0.5
ATP8B2,0.029766614500000003,2,1.0
ATP9A,-0.09428590666666666,2,1.0
ATP9B,0.007433869333333334,2,1.0
ATPAF1,-0.00542122833333333,2,0.5
ATPBD1B,0.002176778333333333,2,0.5
ATPBD1C,-1.0016666666667895e-05,1,0.0
ATPBD3,-0.10467783333333333,2,1.0
ATPBD4,-0.03873992666666667,2,0.5
ATPIF1,0.010154406333333331,2,1.0
ATR,-0.017639718333333332,2,1.0
ATRN,-0.0013332716666666685,2,1.0
ATRNL1,0.0011596638888888896,3,0.6666666666666666
ATRX,0.06173985333333332,1,0.0
ATXN1,0.0004450201666666674,2,0.0
ATXN10,0.00020895800000000062,2,0.0
ATXN2,0.01867855333333333,2,1.0
ATXN2L,0.061732043333333333,2,0.5
ATXN3,-0.03344545583333333,2,0.5
ATXN7,0.013174433333333332,1,1.0
AUH,-0.05143009166666666,2,0.5
AUP1,0.008460908000000001,2,0.0
AURKB,-0.034594371666666665,2,1.0
AUTS2,-0.0127903,2,0.0
AVEN,0.04037155666666667,2,0.5
AVIL,-0.011516900000000016,2,0.0
AVP,0.0049547499999999705,2,0.0
AVPI1,-0.003485679999999998,1,0.0
AVPR1A,-0.033131200000000006,1,0.0
AVPR1B,-0.014837796666666667,2,0.5
AVPR2,-0.02611643333333335,2,0.5
AXIN1,0.010680731666666669,2,1.0
AXIN2,-0.007158638333333332,2,0.5
AXL,0.009990723333333335,2,0.5
AXUD1,0.033692070666666664,2,0.5
AYP1,0.0036803506666666665,1,0.0
AYTL1,-0.00725089999999997,2,0.0
AYTL2,-0.007290919999999999,2,0.0
AZGP1,-0.043369000000000005,2,1.0
AZI2,-0.010781123333333333,2,0.5
AZIN1,-0.009757243333333335,1,1.0
AZU1,0.03593816666666664,1,0.0
B2M,-0.006065055000000001,2,0.5
B3GALNT2,0.001971204333333334,2,0.0
B3GALT1,-0.10248899999999998,2,1.0
B3GALT2,-0.031720066666666664,2,0.5
B3GALT3,0.0028984466666666657,2,0.0
B3GALT5,-0.13777283333333334,2,0.5
B3GALT6,-0.057892891666666654,2,0.5
B3GALT7,-0.01768405,2,0.5
B3GAT1,0.008140108166666665,2,0.5
B3GAT2,0.0006181414999999994,2,0.5
B3GAT3,0.0015035958333333333,2,0.0
B3GNT1,-0.03939121666666666,2,1.0
B3GNT3,0.020469611666666672,2,0.5
B3GNT4,-0.021564439999999997,2,0.5
B3GNT5,-0.007649708333333335,2,0.0
B3GNT6,5.353283333333269e-05,2,1.0
B3GNTL1,-0.0049103375000000005,2,0.0
B3GTL,0.00901024766666667,2,0.0
B4GALNT2,0.013565155000000002,2,0.5
B4GALNT3,0.007001678333333335,2,0.5
B4GALNT4,-0.008351498333333334,2,0.5
B4GALT1,-0.006805818333333323,2,0.0
B4GALT2,-0.015712235,2,0.5
B4GALT3,-0.009597038333333335,2,0.0
B4GALT4,0.004993901666666668,2,0.5
B4GALT5,0.0023486399999999995,1,0.0
B4GALT6,-0.009187943333333334,2,0.0
B4GALT7,0.0013988266666666675,1,0.0
BAALC,-0.03222190166666668,2,0.5
BAAT,-0.048464833333333325,1,1.0
BACE1,0.00036343833333333267,2,0.0
BACE2,0.02472375,2,0.5
BACH1,-0.039666611666666664,2,0.5
BACH2,0.007691506666666667,1,1.0
BAD,0.037145254999999995,2,1.0
BAG1,-0.0384488333333333,2,0.0
BAG2,0.005457354333333333,2,0.5
BAG3,0.009779264999999999,2,0.5
BAG4,0.005355433333333326,1,0.0
BAGE,-0.019506766666666658,2,0.5
BAHD1,0.0007760766666666669,2,1.0
BAI1,-0.002502056666666654,2,0.0
BAI2,0.03139573166666666,2,1.0
BAI3,-0.010782091666666665,2,0.5
BAIAP2,0.007251291666666667,2,0.0
BAIAP3,0.017466796666666666,2,0.5
BAK1,0.0012141316666666676,2,0.0
BAMBI,-0.014646906666666666,2,0.0
BANF1,0.004212450000000006,2,0.0
BANK1,-0.02398819833333335,2,0.5
BANP,-0.002960293333333333,2,0.5
BAP1,-0.03711933333333334,2,1.0
BAPX1,0.037524745,2,0.0
BARD1,-0.006593233333333319,1,0.0
BARHL1,-0.02388228,2,0.5
BARHL2,-0.045866574999999986,2,0.5
BARX2,-0.016445006666666664,2,0.5
BASP1,0.01223888,2,1.0
BAT1,0.002403806666666667,2,1.0
BAT2,-0.006986234999999999,2,0.5
BAT2D1,-0.0004652014999999999,2,1.0
BAT3,-0.01367027,2,0.5
BAT5,-0.01307438,2,0.5
BATF,-0.05893323333333332,2,0.5
BATF2,-0.005481634999999997,2,0.5
BAX,0.014951424999999997,2,0.5
BAZ1A,-0.0022935499999999966,2,0.5
BAZ1B,-0.0006583430000000008,1,0.0
BAZ2A,-0.017638935,2,1.0
BAZ2B,-0.14766953333333332,1,1.0
BBC3,-0.0037572733333333325,2,0.5
BBOX1,-1.5199999999992997e-05,1,0.0
BBS1,-0.012849391666666654,2,0.5
BBS4,-0.006371545000000001,2,0.0
BBS5,-0.007913793333333332,2,0.5
BBS7,-0.0038822583333333323,2,0.5
BBX,-0.015048566666666666,1,1.0
BCAM,-0.047931176666666665,2,0.5
BCAN,-0.02175062333333334,2,0.5
BCAP29,0.001647794999999998,2,0.5
BCAP31,0.050335725000000005,4,0.25
BCAR1,0.0014232733333333332,2,0.5
BCAR3,-0.014081225,2,1.0
BCAS1,-0.05128009999999998,2,1.0
BCAS2,-0.0031188178333333328,2,0.0
BCAS3,-0.0030378866666666677,2,0.5
BCAS4,-0.002217338333333335,2,0.0
BCAT1,-0.025991234999999998,2,1.0
BCAT2,0.0061664400000000005,2,0.5
BCCIP,-0.010922740000000002,2,0.5
BCDIN3,-0.00921445722222222,6,0.3333333333333333
BCDO2,-0.028633800000000008,2,0.5
BCHE,-0.013532459999999998,1,0.0
BCKDHB,0.01782091116666667,2,0.5
BCKDK,0.025221650499999995,2,0.0
BCL10,-0.020024699999999996,2,0.5
BCL11A,0.022900601666666666,2,0.5
BCL11B,0.01736707,1,1.0
BCL2,0.0020762441666666654,4,0.75
BCL2A1,-0.051076666666666694,1,1.0
BCL2L1,0.013732844999999999,2,0.0
BCL2L10,-0.04900159999999999,2,1.0
BCL2L11,-0.0817723666666667,1,0.0
BCL2L12,0.0066569666666666675,2,0.5
BCL2L13,0.005259122666666667,2,0.0
BCL2L14,-0.07510133333333335,1,1.0
BCL2L2,0.022166881666666673,2,0.5
BCL3,-0.008063494999999999,2,0.5
BCL6,-0.000300115,2,0.0
BCL7A,0.0006757583333333337,2,0.0
BCL7B,-0.020419303333333333,2,0.5
BCL7C,-0.012676813333333335,2,0.5
BCL9,-0.008316483333333334,1,0.0
BCL9L,0.012783671666666668,2,0.0
BCLAF1,-0.0027340593333333328,2,0.5
BCMO1,-0.005619268333333333,2,0.0
BCMP11,-0.09412999999999998,1,1.0
BCNP1,0.035554166666666664,1,0.0
BCOR,-0.18412143333333336,2,1.0
BCORL1,0.09578507833333333,2,0.5
BCR,0.0116674755,2,0.0
BCS1L,-0.00735076,2,0.0
BDH,-0.044610399999999995,2,0.0
BDH2,-0.01187372166666667,2,0.5
BDKRB1,-0.017036196666666656,2,0.5
BDKRB2,-0.01312639166666667,2,0.0
BDNF,-0.007009545000000002,2,0.0
BECN1,0.006523154999999998,2,1.0
BET1,-0.004547060000000001,2,1.0
BET1L,0.0025926833333333337,1,0.0
BEX1,0.13823744833333332,2,0.5
BEX2,0.08051311666666666,2,0.0
BFAR,0.0069580050000000015,2,0.0
BFSP1,-0.002976211666666664,2,0.5
BFSP2,-0.06058161666666667,2,1.0
BGLAP,0.012370200000000034,2,1.0
BGN,0.05206851499999998,2,0.0
BHLHB2,-0.004734830000000003,2,1.0
BHLHB3,-0.020526366666666667,2,0.5
BHLHB5,-0.016255023333333334,2,0.5
BHLHB8,0.0016695166666666485,2,0.0
BHLHB9,-0.047272433333333294,2,0.5
BHMT,0.028403295000000002,2,0.5
BHMT2,-0.0012993933333333336,1,0.0
BICD1,-0.017500443333333334,1,1.0
BICD2,-0.003644728333333334,2,0.5
BID,-0.016505803333333333,1,1.0
BIK,0.024822440833333334,4,0.5
BIN1,-0.00014802000000000044,2,1.0
BIN2,-0.016507716666666634,2,0.5
BIRC1,-0.014699999999999953,2,0.5
BIRC2,-0.004220658333333335,2,0.0
BIRC3,-0.022389729999999997,1,0.0
BIRC4,0.003200116666666671,2,0.0
BIRC4BP,-0.0019909316666666664,2,0.0
BIRC5,-0.011098426666666666,1,1.0
BIRC6,0.006183109000000001,2,0.5
BIRC7,0.011775600000000034,1,0.0
BIRC8,-0.16332991666666663,2,1.0
BIVM,0.005909818333333332,2,0.5
BLCAP,-0.0039046399999999987,1,0.0
BLK,-0.031817866666666694,2,0.5
BLM,-0.019367796666666666,2,1.0
BLMH,-0.009828765,2,1.0
BLNK,-0.023060886666666666,1,0.0
BLOC1S1,0.016778976666666667,2,1.0
BLOC1S2,0.0006015533333333326,2,0.0
BLOC1S3,-0.002608803333333346,2,0.5
BLR1,0.003363766666666693,2,0.0
BLVRA,0.026186545,2,0.0
BLZF1,-0.03858820000000002,2,0.5
BM88,-0.0012137049999999994,2,0.5
BMF,-0.009860826666666666,2,0.5
BMP1,0.013083493333333333,2,0.5
BMP10,-0.07657191666666666,2,1.0
BMP15,-0.09042478333333331,2,0.5
BMP2,-0.002474332666666665,2,0.5
BMP2K,0.018472741666666664,2,0.5
BMP3,0.008830383333333332,1,0.0
BMP4,0.00042041000000000533,2,0.0
BMP6,0.005233610000000002,2,0.0
BMP7,0.004320419999999999,1,0.0
BMP8A,-0.02808118833333333,2,0.5
BMP8B,-0.009331828333333354,2,0.5
BMPER,-0.01939866166666667,2,1.0
BMPR1A,-0.010246093333333336,2,0.5
BMPR1B,-0.000481828333333335,2,1.0
BMPR2,-0.021284956666666667,2,1.0
BMS1L,-0.010154570000000002,2,0.5
BMX,-0.06316771666666665,2,0.5
BNC1,0.017085227499999994,4,0.5
BNC2,-0.05904935500000003,2,1.0
BNIP1,0.0074582910000000014,2,0.5
BNIP2,-0.009619434999999999,2,0.0
BNIP3,-0.00036498333333333244,2,0.5
BNIP3L,0.00502629,1,0.0
BNIPL,-0.07483668333333335,2,0.5
BOC,-0.02839445,2,1.0
BOK,0.006255236666666665,2,0.0
BOLA1,0.012085480500000004,2,0.0
BOLL,-0.04926246666666667,2,1.0
BOP1,-0.002472901666666666,2,0.5
BPESC1,-0.05183040000000001,2,1.0
BPGM,-0.013502551666666668,2,1.0
BPHL,0.008651576666666664,2,1.0
BPI,-0.044076245,2,0.5
BPIL1,-0.04019588333333332,2,0.5
BPIL2,-0.02882853333333337,2,0.5
BPIL3,-0.028432216666666666,2,0.5
BRAF,0.012012698999999998,5,0.4
BRAP,-0.012408754999999999,2,0.5
BRCA1,-0.11880610000000001,2,1.0
BRCA2,-0.015633701666666677,2,0.5
BRD1,-0.030776950000000004,2,1.0
BRD2,0.0025417208333333345,2,0.0
BRD3,-0.006139988333333332,2,0.0
BRD4,0.005877755000000001,2,0.0
BRD7,-0.04007121666666667,2,0.5
BRD8,-0.023081856666666668,2,0.5
BRDG1,-0.04009584999999999,2,0.0
BRDT,-0.04957994999999996,2,0.0
BRE,-0.13503423333333336,1,1.0
BRF1,-0.010873918333333335,2,0.0
BRF2,-0.010823801666666669,2,1.0
BRI3,0.0047396976666666665,2,0.5
BRI3BP,0.0018310983333333312,2,0.5
BRIP1,-0.06170214833333333,2,1.0
BRMS1,-0.0019789666666666685,1,0.0
BRP44,-0.0012170555000000003,2,0.5
BRP44L,0.006207220000000001,2,0.0
BRPF1,0.018248985,2,1.0
BRRN1,-0.030592905000000004,2,1.0
BRS3,-0.1196547,1,1.0
BRSK1,-0.04652223333333331,1,1.0
BRSK2,0.004520660000000001,2,0.5
BRUNOL5,-0.04337820333333332,2,0.0
BRUNOL6,0.004336684999999999,2,0.0
BRWD1,0.014321714333333332,2,0.0
BRWD2,-0.02473035666666669,2,0.5
BRWD3,0.0019651250000000016,2,0.0
BSCL2,-0.011398366666666677,2,0.0
BSDC1,-0.02357117166666666,2,1.0
BSG,-0.0027994833333333316,1,0.0
BSN,0.03010170666666667,2,0.0
BSND,-0.052492666666666646,2,0.5
BST1,-0.06015473333333332,1,1.0
BST2,-0.0016216666666666669,2,0.0
BTAF1,-0.007692426666666667,2,0.5
BTBD1,-0.006528993333333333,2,0.5
BTBD10,-0.0066512333333333395,1,0.0
BTBD11,-0.06529162166666666,2,0.5
BTBD12,0.009199621333333333,1,1.0
BTBD14A,0.016233518333333335,2,0.5
BTBD14B,0.0035248533333333337,2,1.0
BTBD2,-0.015308766666666659,1,0.0
BTBD3,0.003162991666666667,2,0.5
BTBD4,-0.07862000000000001,1,0.0
BTBD5,-0.014754590000000001,2,0.0
BTBD6,-0.017351288333333333,2,0.5
BTBD7,0.0018545450000000026,2,0.0
BTBD8,-0.013559245000000001,2,0.5
BTC,-0.08059579999999995,1,1.0
BTD,-0.06052354999999998,2,0.5
BTF3,-0.040475271666666666,2,1.0
BTG1,-0.0042535666666666675,2,0.5
BTG2,-0.012884343333333336,2,1.0
BTG3,-0.006873618666666667,2,0.5
BTG4,0.005164527499999997,4,0.5
BTK,-0.035027816666666656,2,0.0
BTN1A1,-0.008984749999999986,2,0.0
BTN2A1,-0.0025395983333333302,2,1.0
BTN2A2,0.017018366666666666,1,1.0
BTN2A3,-0.017608514999999995,2,0.5
BTN3A1,0.005692443333333334,1,0.0
BTN3A2,0.004353009999999993,2,0.0
BTN3A3,0.008205209999999994,2,0.0
BTNL2,-0.07927353333333334,2,1.0
BTNL8,-0.08506864999999998,2,1.0
BTNL9,-0.039281823333333306,2,0.0
BTRC,0.010468219999999999,2,0.0
BUB1,-0.03346866,2,1.0
BUB1B,-0.03606239,2,1.0
BUB3,-0.040183734999999984,2,0.5
BVES,0.008321506666666667,1,0.0
BXDC1,0.008610703333333341,2,0.0
BXDC5,-0.009665553333333333,2,0.5
BYSL,-0.0006229766666666662,2,0.0
BZRAP1,-0.026713783333333345,2,0.5
BZRP,-0.028526823333333333,2,0.5
BZW1,-0.018840530000000005,2,0.5
BZW2,-0.025123341666666667,2,1.0
Bles03,0.016221144999999992,2,0.0
C10orf10,-0.07457301666666666,2,1.0
C10orf104,-0.010694086666666665,2,0.5
C10orf107,-0.004030389999999999,1,1.0
C10orf11,-0.03172651666666668,2,0.5
C10orf111,-0.16494076666666668,1,1.0
C10orf116,-0.05399952833333334,2,1.0
C10orf118,0.00509409,1,1.0
C10orf119,-0.011608283333333334,2,0.5
C10orf12,-0.05570419999999998,1,1.0
C10orf125,-0.03750986833333333,2,0.5
C10orf129,-0.01090640000000002,1,1.0
C10orf13,-0.03814356666666666,1,1.0
C10orf137,-0.002666223500000001,2,0.5
C10orf22,0.009380758666666666,2,1.0
C10orf26,-0.03775982866666667,2,0.5
C10orf27,-0.006548783333333326,2,0.5
C10orf30,0.036441698333333335,2,0.5
C10orf32,-0.002876796666666666,2,0.0
C10orf33,-0.013270486666666668,2,0.5
C10orf35,-0.009359386666666664,2,1.0
