"symbol","ATAC_AC_rep1","ATAC_AC_rep2","ATAC_OB_rep1","ATAC_OB_rep2"
"ABCC4",69.7383587736959,73.4620821557474,94.9784780056916,73.0579886205431
"CLDN10",69.5381995626614,64.5586049262154,48.4147858065679,70.5790766209906
"DZIP1",65.9804564953481,69.2781252780389,77.0392696931909,67.550400713512
"DNAJC3",66.0565097529691,68.7612114771085,88.6628320873627,63.6551203221348
"UGGT2",58.7457597996931,58.1595772433898,62.3359090875971,61.0330885552319
"HS6ST3",58.6373848142103,57.6551681486039,61.4977436759215,65.5289655574035
"OXGR1",56.9429878817524,54.5825286435346,54.2950198567295,53.1898339481487
"MBNL2",66.1035651060434,68.5944872571807,75.3477932942561,50.8071565523392
"RAP2A",62.3865539391847,62.6591877503759,107.780982306548,62.2209072329224
"IPO5",59.522936397154,58.9026348798253,77.3743360280288,55.9073341784599
"FARP1",70.9266397798836,68.3224627605734,75.3400367445608,62.5185213477103
"RNF113B",70.8982212485436,70.0801382656155,76.7752358663907,62.701274070653
"STK24",74.8354964640057,72.7883709097712,66.1944706691899,64.625803240851
"SLC15A1",71.5775169056101,72.4050012968483,43.8685070167482,76.7755617668645
"DOCK9",64.5880382608755,64.5398472847622,74.5672442517832,62.1270173958057
"UBAC2",66.5018579297527,70.8795082692376,61.0401493977138,60.5642619230033
"GPR18",59.0877139146184,59.8696425982959,59.2623762129908,51.1282057985445
"GPR183",64.4240959103977,63.0477872493926,84.8550966188526,53.47435122957
"TM9SF2",76.8222498288192,74.2351607984971,82.7248008557555,67.7121946799705
"CLYBL",72.3069310285453,69.5313649180526,59.8738352198666,67.0064388727029
"ZIC5",72.433573123498,75.1769220031926,45.7010786360631,87.8691026167264
"ZIC2",71.0438145749283,73.7494685277504,45.465942133978,84.2270674068057
"PCCA",61.8570602803724,58.4596386629946,62.8418298862436,66.0141734337609
"GGACT",67.7273400420418,65.0243045868322,45.8100825567466,78.0645523499126
"TMTC4",73.428587230268,69.9049679928629,66.9747193261177,85.7898048685874
"NALCN",52.74032089525,53.2468168237842,78.1862250836272,51.9864147305738
"ITGBL1",54.1210934371252,53.7253007703756,79.9186079790591,55.2640292979593
"FGF14",55.1736932488362,55.0716757558917,47.7617541101547,76.5182932988116
"TPP2",58.0155151112789,55.2393781241571,75.8114455866683,61.5062025508505
"METTL21C",55.7851283549372,56.0563769265581,66.3680180116398,49.9789345283726
"CCDC168",64.0037193341143,66.2367975125412,85.0624415500794,63.1878127828348
"TEX30",63.8262422404254,64.6731243954609,86.7780264784527,64.774469090941
"POGLUT2",65.2214562622338,67.0609305660393,88.8223273809795,67.7168138383402
